time,height
54.135,0.75
54.166,1.08
54.2,1.39
54.232,1.53
54.263,1.57
54.296,1.52
54.326,1.38
54.358,1.18
54.39,0.91
54.42,0.56
54.453,0.09
54.485,-0.23
54.519,-0.53
54.548,-0.83
54.58,-1.06
54.612,-1.22
54.644,-1.31
54.678,-1.33
54.707,-1.22
54.738,-1.07
54.771,-0.86
54.8,-0.58
54.833,-0.3
54.864,0.0
54.894,0.28
54.926,0.55
54.957,0.86
54.989,1.02
55.022,1.13
55.052,1.16
55.083,1.12
55.114,1.02
55.147,0.85
55.178,0.64
55.212,0.3
55.241,0.04
55.272,-0.24
55.304,-0.48
55.336,-0.69
55.366,-0.88
55.398,-1.02
55.429,-1.08
55.461,-1.08
55.494,-1.0
55.526,-0.86
55.555,-0.68
55.587,-0.46
55.62,-0.2
55.65,0.02
55.681,0.28
55.717,0.58
55.746,0.79
55.78,0.94
55.812,1.04
55.84,1.08
55.873,1.06
55.906,0.98
55.94,0.85
55.969,0.61
56.003,0.39
56.036,0.15
56.065,-0.08
56.099,-0.34
56.129,-0.56
56.162,-0.76
56.193,-0.93
56.224,-1.05
56.256,-1.07
56.288,-1.04
56.318,-0.95
56.35,-0.81
56.381,-0.44
56.414,-0.44
56.444,-0.21
56.476,0.08
56.507,0.31
56.54,0.51
56.57,0.84
56.603,0.94
56.633,0.99
56.666,0.99
56.698,0.99
56.73,0.92
56.761,0.82
56.794,0.49
56.827,0.31
56.858,0.11
56.887,-0.08
56.921,-0.26
56.954,-0.5
56.985,-0.64
57.015,-0.75
57.047,-0.83
57.079,-0.86
57.109,-0.85
57.143,-0.81
57.172,-0.73
57.204,-0.58
57.236,-0.44
57.268,-0.29
57.299,-0.13
57.33,0.02
57.362,0.18
57.395,0.33
57.428,0.45
57.459,0.59
57.492,0.65
57.523,0.69
57.554,0.69
57.588,0.67
57.618,0.62
57.65,0.55
57.682,0.46
57.713,0.31
57.744,0.19
57.777,0.07
57.809,-0.04
57.839,-0.17
57.869,-0.27
57.901,-0.37
57.935,-0.44
57.964,-0.52
57.996,-0.55
58.029,-0.56
58.063,-0.55
58.094,-0.52
58.126,-0.47
58.158,-0.4
58.189,-0.32
58.222,-0.19
58.252,-0.09
58.285,0.0
58.316,0.11
58.348,0.21
58.377,0.29
58.409,0.37
58.444,0.43
58.478,0.49
58.504,0.51
58.536,0.51
58.571,0.5
58.601,0.46
58.632,0.41
58.664,0.25
58.699,0.25
58.729,0.13
58.76,0.03
58.795,-0.16
58.828,-0.25
58.856,-0.34
58.888,-0.4
58.917,-0.45
58.95,-0.45
58.982,-0.49
59.014,-0.48
59.046,-0.45
59.075,-0.4
59.108,-0.32
59.141,-0.24
59.17,-0.15
59.203,-0.15
59.234,0.08
59.267,0.17
59.3,0.25
59.334,0.33
59.364,0.38
59.394,0.42
59.425,0.44
59.458,0.44
59.488,0.4
59.52,0.36
59.551,0.3
59.582,0.23
59.613,0.16
59.647,0.08
59.677,0.0
59.707,-0.07
59.74,-0.16
59.77,-0.21
59.804,-0.25
59.835,-0.28
59.866,-0.29
59.898,-0.29
59.93,-0.28
59.961,-0.26
59.991,-0.22
60.022,-0.18
60.054,-0.14
60.085,-0.1
60.116,-0.07
60.147,-0.03
60.179,0.0
60.209,0.01
60.241,0.04
60.274,0.05
60.304,0.05
60.334,0.06
60.365,0.06
60.398,0.06
60.43,0.07
60.462,0.08
60.492,0.1
60.525,0.11
60.557,0.14
60.588,0.16
60.618,0.19
60.652,0.21
60.682,0.23
60.714,0.24
60.746,0.25
60.778,0.24
60.811,0.22
60.844,0.18
60.881,0.13
60.912,0.07
60.944,0.0
60.977,-0.08
61.009,-0.2
61.04,-0.3
61.069,-0.38
61.103,-0.46
61.13,-0.53
61.162,-0.57
61.194,-0.59
61.228,-0.58
61.26,-0.52
61.293,-0.45
61.326,-0.34
61.36,-0.06
61.394,0.09
61.422,0.26
61.455,0.26
61.487,0.42
61.517,0.74
61.551,0.83
61.583,0.88
61.615,0.9
61.646,0.86
61.687,0.78
61.711,0.67
61.751,0.46
61.776,0.27
61.808,0.05
61.839,-0.16
61.868,-0.36
61.898,-0.59
61.935,-0.76
61.964,-0.91
62.002,-1.04
62.026,-1.09
62.061996,-1.08
62.091003,-1.02
62.123,-0.9
62.155,-0.74
62.188004,-0.54
62.219,-0.32
62.249,0.02
62.278,0.28
62.332,0.52
62.357002,0.71
62.380997,0.89
62.418,1.02
62.445,1.1
62.478996,1.13
62.514,1.08
62.541,0.97
62.579002,0.81
62.608,0.62
62.634003,0.39
62.665,0.16
62.700996,-0.3
62.730003,-0.3
62.763,-0.59
62.796997,-0.77
62.825996,-0.89
62.862,-1.0
62.893997,-0.97
62.924004,-0.97
62.953003,-0.76
62.984,-0.76
63.017,-0.34
63.050003,-0.34
63.077003,0.09
63.109,0.29
63.142998,0.47
63.171997,0.64
63.206,0.74
63.238,0.8
63.267998,0.78
63.302002,0.72
63.336998,0.61
63.363,0.45
63.398003,0.27
63.429,0.08
63.463997,-0.1
63.490997,-0.33
63.527,-0.48
63.559998,-0.61
63.587997,-0.68
63.624,-0.7
63.651,-0.67
63.683,-0.6
63.716003,-0.48
63.753998,-0.27
63.785004,-0.08
63.816,0.11
63.849,0.3
63.878,0.49
63.906,0.66
63.943,0.77
63.975998,0.84
64.007,0.86
64.038,0.8
64.069,0.69
64.104,0.53
64.13,0.32
64.165,0.09
64.198,-0.15
64.227,-0.42
64.261,-0.75
64.291,-0.96
64.324,-1.11
64.355,-1.2
64.39,-1.19
64.419,-1.08
64.449,-1.08
64.482,-0.89
64.517,-0.53
64.549,0.09
64.579,0.09
64.613,0.76
64.642,1.05
64.675,1.05
64.705,1.31
64.74,1.48
64.774,1.59
64.805,1.5
64.836,1.31
64.864,1.05
64.9,0.75
64.932,0.36
64.967,0.0
64.996,-0.54
65.028,-0.92
65.061,-1.26
65.089,-1.55
65.127,-1.76
65.156,-1.86
65.188,-1.86
65.221,-1.76
65.249,-1.46
65.28,-1.15
65.317,-0.75
65.349,-0.33
65.376,0.07
65.414,0.54
65.439,0.96
65.476,1.35
65.507,1.72
65.541,1.9
65.575,1.98
65.603,1.95
65.631,1.81
65.665,1.56
65.7,1.25
65.731,0.86
65.758,0.25
65.795,-0.23
65.829,-0.68
65.854,-1.1
65.892,-1.46
65.923,-1.74
65.953,-1.98
65.983,-1.98
66.013,-1.88
66.045,-1.66
66.081,-0.98
66.112,-0.51
66.142,-0.04
66.174,0.43
66.207,0.92
66.241,0.92
66.276,1.77
66.304,1.96
66.338,2.04
66.365,1.99
66.401,1.82
66.429,1.53
66.465,1.15
66.494,0.52
66.524,0.04
66.561,-0.47
66.592,-1.01
66.622,-1.46
66.652,-1.82
66.685,-2.12
66.717,-2.29
66.748,-2.29
66.78,-2.13
66.811,-1.85
66.842,-1.42
66.876,-0.91
66.904,-0.35
66.939,0.29
66.972,0.86
67.001,1.65
67.032,2.13
67.064,2.54
67.095,2.78
67.126,2.88
67.159,2.82
67.19,2.58
67.222,2.17
67.252,1.46
67.287,0.81
67.317,0.05
67.348,-0.69
67.38,-1.42
67.413,-2.18
67.443,-2.72
67.474,-3.18
67.506,-3.54
67.537,-3.61
67.569,-3.48
67.6,-3.16
67.634,-2.67
67.663,-1.98
67.694,-1.22
67.727,-0.31
67.759,0.84
67.791,1.77
67.823,2.57
67.854,3.26
67.887,3.83
67.919,4.19
67.953,4.33
67.984,4.26
68.012,3.81
68.043,3.21
68.076,2.47
68.11,0.57
68.14,0.57
68.174,-0.37
68.203,-2.46
68.234,-2.46
68.264,-3.62
68.295,-4.24
68.33,-4.66
68.359,-4.82
68.39,-4.56
68.423,-4.04
68.455,-3.34
68.485,-3.34
68.517,-2.06
68.55,0.05
68.579,1.21
68.611,2.25
68.643,3.18
68.676,4.06
68.706,4.61
68.738,4.61
68.771,5.12
68.805,4.91
68.841,4.47
68.874,3.83
68.904,3.0
68.93,1.97
68.961,0.9
68.993,-0.53
69.026,-1.61
69.055,-2.67
69.089,-3.54
69.12,-4.23
69.152,-4.77
69.184,-5.02
69.216,-5.02
69.246,-4.65
69.275,-4.09
69.308,-3.31
69.344,-2.43
69.372,-1.45
69.404,-0.34
69.436,0.56
69.468,1.63
69.5,2.81
69.531,3.6
69.56,4.15
69.593,4.51
69.624,4.65
69.655,4.57
69.689,4.3
69.719,3.79
69.752,2.86
69.781,1.98
69.813,1.07
69.845,0.14
69.876,-0.83
69.909,-1.69
69.94,-2.46
69.971,-3.17
70.005,-3.76
70.035,-3.98
70.066,-4.01
70.099,-3.86
70.129,-3.51
70.16,-3.03
70.193,-2.38
70.224,-1.63
70.255,-0.47
70.285,0.29
70.318,1.03
70.349,1.74
70.379,2.31
70.411,2.76
70.445,3.09
70.475,3.23
70.505,3.2
70.538,3.0
70.57,2.65
70.601,2.22
70.635,1.7
70.666,1.13
70.696,0.49
70.726,-0.02
70.762,-0.78
70.789,-1.29
70.824,-1.75
70.857,-2.09
70.889,-2.33
70.919,-2.47
70.951,-2.48
70.981,-2.4
71.018,-2.14
71.045,-1.83
71.08,-1.44
71.112,-1.04
71.143,-0.14
71.172,0.25
71.204,0.25
71.236,0.68
71.271,1.15
71.302,1.66
71.334,1.66
71.365,1.87
71.397,1.86
71.427,1.79
71.458,1.64
71.489,1.64
71.521,1.09
71.552,0.8
71.585,0.49
71.614,0.14
71.648,-0.14
71.681,-0.45
71.716,-0.76
71.745,-0.76
71.774,-1.31
71.806,-1.46
71.836,-1.57
71.867,-1.63
71.901,-1.62
71.935,-1.55
71.965,-1.43
71.995,-1.18
72.028,-0.92
72.057,-0.65
72.088,-0.33
72.12,-0.02
72.15,0.29
72.183,0.64
72.216,0.94
72.249,1.33
72.277,1.54
72.308,1.71
72.341,1.81
72.372,1.83
72.406,1.79
72.433,1.65
72.467,1.47
72.5,1.1
72.532,0.77
72.563,0.36
72.591,-0.03
72.626,-0.41
72.657,-0.84
72.687,-1.22
72.72,-1.53
72.751,-1.88
72.786,-2.07
72.819,-2.16
72.848,-2.15
72.881,-2.04
72.913,-1.83
72.941,-1.54
72.978,-1.17
73.01,-0.58
73.042,-0.07
73.073,0.41
73.101,0.85
73.133,1.32
73.166,1.73
73.196,2.04
73.228,2.26
73.26,2.38
73.29,2.34
73.326,2.19
73.354,1.93
73.386,1.56
73.42,1.13
73.45,0.65
73.482,0.1
73.519,-0.61
73.547,-1.1
73.575,-1.51
73.609,-1.9
73.641,-2.18
73.671,-2.34
73.702,-2.38
73.737,-2.3
73.766,-2.01
73.8,-1.69
73.832,-1.28
73.863,-0.78
73.902,0.2
73.933,0.7
73.96,1.15
73.988,1.15
74.02,1.68
74.052,2.13
74.083,2.18
74.115,2.11
74.147,1.93
74.183,1.64
74.211,1.27
74.245,0.65
74.278,0.18
74.305,-0.32
74.339,-0.76
74.373,-1.13
74.404,-1.48
74.433,-1.72
74.463,-1.85
74.497,-1.88
74.526,-1.78
74.559,-1.56
74.591,-1.27
74.621,-0.91
74.653,-0.47
74.685,-0.06
74.717,0.36
74.747,0.89
74.784,1.25
74.814,1.5
74.841,1.66
74.878,1.73
74.905,1.69
74.94,1.52
74.968,1.27
74.999,0.83
75.032,0.4
75.063,-0.02
75.094,-0.46
75.128,-0.89
75.16,-1.25
75.191,-1.54
75.223,-1.76
75.251,-1.84
75.284,-1.77
75.316,-1.59
75.348,-1.29
75.378,-0.89
75.41,-0.45
75.442,0.01
75.472,0.52
75.502,1.15
75.54,1.56
75.572,1.87
75.601,2.09
75.633,2.18
75.664,2.15
75.696,1.99
75.726,1.7
75.758,1.15
75.788,0.67
75.823,0.13
75.855,-0.41
75.882,-0.96
75.913,-1.46
75.949,-1.89
75.977,-2.23
76.009,-2.51
76.04,-2.56
76.072,-2.46
76.105,-2.22
76.135,-1.9
76.167,-1.41
76.198,-0.83
76.231,-0.23
76.264,0.57
76.291,1.17
76.327,1.74
76.355,2.23
76.386,2.56
76.416,2.77
76.449,2.83
76.483,2.74
76.514,2.39
76.545,1.95
76.58,1.43
76.607,0.83
76.639,0.14
76.672,-0.51
76.703,-1.14
76.737,-1.72
76.767,-2.35
76.799,-2.7
76.828,-2.9
76.861,-2.93
76.894,-2.79
76.924,-2.51
76.956,-2.1
76.988,-1.54
77.019,-0.69
77.048,-0.03
77.083,0.63
77.112,1.25
77.146,2.31
77.182,2.66
77.212,2.85
77.245,2.85
77.273,2.84
77.305,2.31
77.337,1.82
77.368,1.27
77.401,0.69
77.432,0.0
77.461,-0.63
77.495,-1.44
77.523,-1.44
77.558,-2.33
77.591,-2.6
77.62,-2.72
77.651,-2.67
77.683,-2.48
77.717,-2.16
77.75,-1.53
77.783,-0.98
77.814,-0.34
77.85,0.27
77.879,0.86
77.911,1.43
77.944,1.88
77.977,2.24
78.008,2.49
78.034,2.51
78.071,2.38
78.104,2.11
78.131,1.73
78.168,1.19
78.199,0.64
78.233,0.07
78.265,-0.7
78.294,-1.26
78.325,-1.7
78.362,-2.04
78.387,-2.26
78.421,-2.35
78.451,-2.3
78.487,-2.11
78.519,-1.69
78.55,-1.23
78.578,-0.68
78.617,-0.13
78.646,0.45
78.678,0.98
78.714,1.45
78.743,1.86
78.776,2.2
78.812,2.29
78.844,2.26
78.876,2.09
78.904,1.37
78.936,0.86
78.973,0.32
78.996,-0.2
79.03,-0.95
79.062,-0.95
79.092,-1.87
79.123,-2.17
79.154,-2.34
79.185,-2.38
79.22,-2.25
79.251,-2.0
79.285,-1.46
79.316,-0.97
79.348,-0.37
79.378,0.21
79.41,0.79
79.441,1.34
79.472,1.82
79.504,2.2
79.535,2.52
79.569,2.6
79.597,2.52
79.635,2.31
79.666,1.97
79.694,1.52
79.73,0.97
79.761,0.36
79.792,-0.46
79.825,-1.11
79.855,-1.71
79.883,-2.18
79.916,-2.55
79.948,-2.76
79.979,-2.83
80.012,-2.75
80.044,-2.39
80.075,-1.97
80.108,-1.44
80.137,-0.83
80.169,-0.13
80.2,0.53
80.232,1.23
80.263,1.85
80.294,2.51
80.328,2.82
80.361,2.98
80.393,2.98
80.424,2.82
80.454,2.5
80.485,2.03
80.518,1.47
80.549,0.57
80.58,-0.11
80.617,-0.79
80.645,-1.48
80.675,-2.08
80.709,-2.55
80.741,-2.86
80.77,-3.02
80.805,-2.98
80.833,-2.76
80.867,-2.38
80.899,-1.3
80.931,-1.3
80.959,-0.61
80.994,0.07
81.025,0.79
81.057,1.6
81.087,2.12
81.116,2.55
81.148,2.93
81.181,2.87
81.211,2.87
81.243,2.31
81.275,2.31
81.306,1.6
81.339,0.97
81.369,-0.27
81.403,-0.9
81.433,-1.48
81.47,-2.0
81.498,-2.38
81.531,-2.67
81.562,-2.73
81.596,-2.63
81.626,-2.39
81.659,-2.0
81.693,-1.56
81.722,-1.02
81.756,-0.39
81.787,0.44
81.815,1.02
81.846,1.53
81.878,1.96
81.911,2.29
81.944,2.47
81.974,2.51
82.01,2.41
82.039,2.06
82.069,1.67
82.105,1.2
82.134,0.63
82.166,0.07
82.195,-0.49
82.228,-1.05
82.26,-1.55
82.292,-2.05
82.325,-2.26
82.358,-2.35
82.386,-2.3
82.418,-2.1
82.45,-1.78
82.481,-1.38
82.517,-0.91
82.548,-0.19
82.577,0.34
82.61,0.88
82.642,1.34
82.676,1.72
82.707,2.02
82.735,2.19
82.766,2.24
82.799,2.1
82.83,1.87
82.864,1.51
82.893,1.09
82.929,0.62
82.959,0.08
82.992,-0.38
83.022,-0.87
83.053,-1.45
83.087,-1.79
83.117,-2.02
83.148,-2.13
83.184,-2.13
83.213,-1.78
83.245,-1.78
83.277,-1.43
83.308,-0.87
83.338,0.07
83.371,0.07
83.404,1.01
83.433,1.36
83.467,1.67
83.497,1.88
83.528,1.88
83.563,1.97
83.592,1.83
83.623,1.59
83.658,1.24
83.691,0.86
83.721,0.4
83.754,-0.03
83.785,-0.62
83.816,-1.01
83.848,-1.33
83.877,-1.6
83.912,-1.75
83.942,-1.82
83.975,-1.78
84.01,-1.65
84.041,-1.32
84.07,-1.01
84.102,-0.65
84.133,-0.23
84.164,0.13
84.197,0.53
84.231,0.89
84.259,1.17
84.29,1.46
84.326,1.55
84.358,1.56
84.388,1.49
84.417,1.33
84.453,1.09
84.482,0.8
84.513,0.48
84.545,0.04
84.576,-0.29
84.607,-0.62
84.64,-0.89
84.672,-1.1
84.702,-1.26
84.733,-1.32
84.766,-1.32
84.795,-1.21
84.831,-1.04
84.863,-0.82
84.891,-0.56
84.924,-0.27
84.958,0.04
84.988,0.31
85.017,0.59
85.051,0.88
85.082,1.04
85.112,1.14
85.145,1.16
85.178,1.12
85.21,1.01
85.24,0.85
85.271,0.62
85.301,0.26
85.333,0.0
85.365,-0.26
85.396,-0.51
85.426,-0.74
85.46,-0.9
85.489,-1.02
85.525,-1.09
85.554,-1.06
85.585,-0.97
85.616,-0.83
85.648,-0.63
85.679,-0.41
85.717,-0.18
85.744,0.07
85.776,0.3
85.807,0.6
85.841,0.8
85.874,1.05
85.903,1.05
85.935,1.06
85.966,0.97
85.996,0.84
86.029,0.84
86.059,0.59
86.092,0.13
86.123,-0.11
86.156,-0.33
86.186,-0.57
86.219,-0.77
86.25,-0.92
86.281,-1.04
86.314,-1.07
86.347,-1.04
86.375,-0.96
86.406,-0.82
86.439,-0.62
86.473,-0.44
86.502,-0.21
86.535,0.08
86.565,0.31
86.6,0.52
86.627,0.69
86.663,0.83
86.694,0.94
86.723,0.99
86.758,0.99
86.79,0.93
86.819,0.82
86.849,0.68
86.883,0.51
86.912,0.31
86.945,0.11
86.979,-0.06
87.007,-0.27
87.039,-0.5
87.07,-0.64
87.102,-0.75
87.133,-0.82
87.163,-0.86
87.196,-0.85
87.229,-0.81
87.258,-0.72
87.29,-0.56
87.321,-0.42
87.357,-0.27
87.388,-0.1
87.416,0.05
87.449,0.2
87.479,0.35
87.511,0.47
87.544,0.6
87.576,0.66
87.607,0.69
87.645,0.69
87.672,0.66
87.707,0.61
87.74,0.53
87.764,0.45
87.798,0.3
87.827,0.19
87.862,0.05
87.891,-0.06
87.922,-0.17
87.958,-0.28
87.988,-0.38
88.022,-0.45
88.047,-0.52
88.08,-0.55
88.112,-0.56
88.145,-0.55
88.174,-0.52
88.208,-0.47
88.238,-0.4
88.274,-0.32
88.303,-0.2
88.332,-0.09
88.365,0.0
88.395,0.1
88.427,0.2
88.46,0.29
88.491,0.36
88.52,0.43
88.555,0.49
88.585,0.51
88.618,0.51
88.648,0.5
88.684,0.46
88.713,0.41
88.743,0.34
88.776,0.26
88.809,0.13
88.841,0.03
88.875,-0.06
88.906,-0.16
88.936,-0.26
88.967,-0.41
88.997,-0.46
89.029,-0.46
89.069,-0.5
89.093,-0.5
89.127,-0.44
89.159,-0.38
89.187,-0.31
89.221,-0.22
89.252,-0.12
89.286,0.01
89.325,0.1
89.354,0.19
89.38,0.28
89.411,0.34
89.447,0.39
89.476,0.43
89.511,0.44
89.542,0.43
89.576,0.4
89.602,0.35
89.637,0.29
89.669,0.22
89.699,0.14
89.734,0.05
89.763,0.0
89.795,-0.1
89.825,-0.16
89.86,-0.22
89.892,-0.26
89.923,-0.28
89.952,-0.29
89.987,-0.29
90.018,-0.28
90.05,-0.25
90.081,-0.22
90.111,-0.18
90.144,-0.14
90.177,-0.1
90.207,-0.06
90.237,-0.03
90.273,0.0
90.304,0.02
90.335,0.04
90.366,0.05
90.401,0.06
90.428,0.06
90.46,0.06
90.49,0.06
90.523,0.07
90.553,0.08
90.586,0.1
90.616,0.12
90.65,0.14
90.681,0.16
90.714,0.19
90.742,0.21
90.777,0.23
90.81,0.25
90.842,0.25
90.873,0.24
90.909,0.21
90.94,0.17
90.973,0.05
91.002,-0.02
91.032,-0.02
91.064,-0.14
91.094,-0.23
91.125,-0.41
91.161,-0.49
91.188,-0.54
91.22,-0.58
91.252,-0.59
91.285,-0.56
91.318,-0.51
91.349,-0.41
91.378,-0.3
91.412,-0.17
91.442,-0.02
91.474,0.14
91.506,0.3
91.537,0.5
91.572,0.64
91.603,0.76
91.634,0.84
91.666,0.89
91.694,0.89
91.729,0.85
91.757,0.77
91.79,0.61
91.823,0.44
91.858,0.25
91.891,0.04
91.925,-0.17
91.957,-0.4
91.989,-0.6
92.017,-0.77
92.046,-0.96
92.082,-1.05
92.113,-1.09
92.146,-1.08
92.184,-1.01
92.205,-0.89
92.237,-0.73
92.268,-0.52
92.302,-0.22
92.332,0.02
92.37,0.26
92.4,0.49
92.427,0.72
92.459,0.89
92.491,1.01
92.523,1.1
92.554,1.12
92.587,1.07
92.617,0.97
92.652,0.81
92.685,0.6
92.713,0.38
92.745,0.14
92.777,-0.11
92.81,-0.42
92.841,-0.64
92.873,-0.8
92.905,-0.92
92.937,-1.0
92.969,-1.0
93.001,-0.95
93.03,-0.86
93.061,-0.66
93.092,-0.47
93.123,-0.27
93.156,0.15
93.19,0.35
93.22,0.53
93.252,0.66
93.283,0.66
93.319,0.78
93.35,0.77
93.378,0.77
93.409,0.57
93.445,0.4
93.473,0.23
93.503,0.05
93.538,0.05
93.568,-0.36
93.601,-0.51
93.633,-0.62
93.663,-0.68
93.697,-0.7
93.729,-0.66
93.759,-0.59
93.79,-0.41
93.82,-0.23
93.851,-0.04
93.883,0.14
93.918,0.35
93.951,0.53
93.977,0.68
94.01,0.79
94.043,0.86
94.076,0.85
94.119,0.78
94.15,0.66
94.173,0.47
94.204,0.26
94.235,0.02
94.271,-0.24
94.3,-0.59
94.334,-0.81
94.365,-1.0
94.391,-1.13
94.425,-1.22
94.458,-1.22
94.489,-1.16
94.521,-1.01
94.55,-0.72
94.583,-0.42
94.618,-0.11
94.65,0.23
94.683,0.56
94.716,0.85
94.744,1.14
94.774,1.38
94.806,1.57
94.835,1.61
94.872,1.57
94.901,1.43
94.933,1.21
94.965,0.92
94.999,0.58
95.026,0.2
95.057,-0.31
95.092,-0.71
95.122,-1.09
95.154,-1.4
95.184,-1.65
95.217,-1.81
95.25,-1.88
95.281,-1.83
95.31,-1.62
95.345,-1.36
95.373,-1.0
95.404,-0.6
95.448,-0.17
