timeStamp,UIWaveMakerMode,UIWaveMakerPos,UIWaveMakerHeight,UIWaveMakerFrequency,UIWaveMakerSigH,UIWaveMakerPeakF,UIWaveMakergamma,UIWecMode,UIWecTorque,UIWeckP,UIWeckD,UIWecSigH,UIWecPeakF,UIWecgamma,probe1,probe2,waveMakerPos,waveMakerDebugData,wecPos,wecTau,wecPower,wecVel
25132,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.303572E-4,0.16542323,-0.004665625,-0.004685432,0.0,1.2593832E-5,-0.0,0.0
25164,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.3750004E-4,0.16629109,-0.0049593747,-0.004929471,0.0,9.795103E-6,-0.0,0.0
25195,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.821429E-4,0.1684125,-0.00496875,-0.004998962,0.0,-4.1980934E-6,-0.0,0.0
25227,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010607145,0.16407321,-0.0050124996,-0.0048165964,0.0,1.819129E-5,0.0,0.0
25258,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012053573,0.16248214,-0.0045343745,-0.004479898,0.0,1.819129E-5,-0.0,0.0
25290,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.001494643,0.16161428,-0.00414375,-0.0039848015,0.0,2.9385757E-5,-0.0,0.0
25322,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017839288,0.16093929,-0.0034999999,-0.0033483042,0.0,4.197645E-6,-0.0,0.0
25354,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.001832143,0.15684107,-0.00269375,-0.0025929378,0.0,2.0990019E-5,-0.0,0.0
25385,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.821401E-5,0.15660003,-0.00185,-0.001746248,0.0,6.9968223E-6,-0.0,0.0
25416,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0014464285,0.15804642,-9.062499E-4,-8.376522E-4,0.0,2.9385757E-5,-0.0,0.0
