timeStamp,UIWaveMakerMode,UIWaveMakerPos,UIWaveMakerHeight,UIWaveMakerFrequency,UIWaveMakerSigH,UIWaveMakerPeakF,UIWaveMakergamma,UIWecMode,UIWecTorque,UIWeckP,UIWeckD,UIWecSigH,UIWecPeakF,UIWecgamma,probe1,probe2,waveMakerPos,waveMakerDebugData,wecPos,wecTau,wecPower,wecVel
27243,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047249994,0.18085179,-0.013109375,-0.012453631,0.0,2.6587477E-5,-0.0,0.0
27274,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037125,0.18229821,-0.0098187495,-0.009300541,0.0,2.6587477E-5,-0.0,0.0
27305,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.003423214,0.18311785,-0.0063,-0.005818188,0.0,-6.9968223E-6,-0.0,0.0
27336,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.003423214,0.18644464,-0.002415625,-0.0021296209,0.0,1.2593832E-5,0.0,0.0
27367,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036160715,0.18687858,0.001525,0.0016343878,0.0,1.2593832E-5,-0.0,0.0
27399,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037607145,0.18774644,0.005378125,0.0065380475,4.882813E-6,2.37883E-5,-6.149333E-9,4.882813E-4
27429,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037125,0.18702322,0.009078125,0.009964664,6.347657E-5,6.9968223E-6,-5.8076903E-8,0.0024414062
27460,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.004242857,0.18909642,0.01235625,0.013036855,1.4160157E-4,2.37883E-5,-2.049851E-8,0.0029296884
27492,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.004580357,0.18909642,0.015228124,0.01564817,2.1484376E-4,2.6587477E-5,-5.807692E-8,0.002441407
27523,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.004966072,0.18919286,0.017465625,0.017704763,2.4414062E-4,-2.9385757E-5,-1.2982154E-8,4.8828078E-4
27556,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.821429E-4,0.18938571,0.019074999,0.019133901,2.4414062E-4,4.0580224E-5,0.0,0.0
27587,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010607144,0.18818036,0.0198875,0.019885864,2.4414062E-4,2.6587477E-5,-0.0,0.0
27617,2,0.0,0.02,2.1513157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015910715,0.18745716,0.019959373,0.019933483,2.4414062E-4,2.37883E-5,-0.0,0.0
27648,2,0.0,0.02,2.1513157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021214287,0.17916429,0.01930625,0.018902028,2.4414062E-4,1.2593832E-5,-0.0,0.0
27679,2,0.0,0.02,2.1513157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014946429,0.17685,0.018199999,0.013621343,2.4414062E-4,-4.058067E-5,-0.0,0.0
27710,2,0.0,0.02,2.1513157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020250003,0.17545179,0.017106248,0.0067330226,2.4414062E-4,3.4983215E-5,0.0,0.0
27742,2,0.0,0.02,2.1513157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027964287,0.17496964,0.0121375,-0.0012391529,2.4414062E-4,2.9385757E-5,-0.0,0.0
27772,2,0.0,0.02,2.1513157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028928572,0.174825,0.004196875,-0.009016937,2.4414062E-4,4.33794E-5,-0.0,0.0
27803,2,0.0,0.02,2.1513157,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027964287,0.17564465,-0.0036093749,-0.015326591,2.0996094E-4,9.795103E-6,8.472538E-8,-0.0019531247
